epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1032.05,0.96753,0.64645,1.49654,0.96121,0.97117,0.98649,0.72183,1.03015,0.60906,1.7291,0.0075448,0.0075448,0.0075448
126,1040.92,0.97032,0.64451,1.53247,0.9736,0.975,0.99,0.7263,0.98315,0.52321,1.73897,0.007525,0.007525,0.007525
127,1049.65,0.96914,0.6616,1.5195,0.88359,0.96977,0.95776,0.71001,0.94081,0.64553,1.6679,0.0075052,0.0075052,0.0075052
128,1057.82,0.97244,0.63559,1.51755,0.98102,0.98,0.99107,0.70856,0.99853,0.56548,1.70594,0.0074854,0.0074854,0.0074854
129,1065.92,0.97607,0.63483,1.50592,0.9563,0.9708,0.98684,0.70257,1.064,0.60942,1.79934,0.0074656,0.0074656,0.0074656
130,1074.09,0.97553,0.63922,1.5031,0.96242,0.97804,0.98827,0.67582,1.09597,0.6047,1.82184,0.0074458,0.0074458,0.0074458
131,1082.28,0.98124,0.64736,1.50212,0.97422,0.98,0.98758,0.6997,1.01541,0.55421,1.72215,0.007426,0.007426,0.007426
132,1090.41,0.96303,0.64838,1.49838,0.96941,0.92414,0.97354,0.61901,1.2713,0.75949,1.96608,0.0074062,0.0074062,0.0074062
133,1098.5,0.95548,0.63297,1.49182,0.98109,0.98,0.98369,0.70504,1.02366,0.55511,1.74198,0.0073864,0.0073864,0.0073864
134,1106.49,0.92781,0.63202,1.46955,0.79504,0.91,0.89885,0.59642,1.1135,0.76722,1.85503,0.0073666,0.0073666,0.0073666
135,1114.54,0.9511,0.63483,1.5039,0.95274,0.895,0.94505,0.62466,1.16843,0.68506,1.95629,0.0073468,0.0073468,0.0073468
136,1122.82,0.94101,0.63176,1.47811,0.96062,0.97648,0.98262,0.71137,1.04111,0.59046,1.7795,0.007327,0.007327,0.007327
137,1130.86,0.97731,0.63908,1.51948,0.92326,0.90943,0.9528,0.67932,1.06805,0.69523,1.735,0.0073072,0.0073072,0.0073072
138,1138.83,0.97881,0.63477,1.51085,0.98015,0.9925,0.99083,0.7485,0.93904,0.53407,1.62273,0.0072874,0.0072874,0.0072874
139,1147.16,0.95819,0.63219,1.51544,0.98948,0.96716,0.99046,0.72091,0.98816,0.53914,1.69453,0.0072676,0.0072676,0.0072676
140,1155.15,0.90969,0.61562,1.46164,0.95778,0.97441,0.97859,0.68318,1.06796,0.57541,1.80829,0.0072478,0.0072478,0.0072478
141,1163.07,0.96601,0.62984,1.51551,0.93616,0.94881,0.94815,0.68035,0.99824,0.66701,1.75783,0.007228,0.007228,0.007228
142,1171.15,0.91276,0.59632,1.45017,0.9575,0.95,0.97977,0.69116,0.96946,0.58439,1.6893,0.0072082,0.0072082,0.0072082
143,1179.09,0.90311,0.61024,1.46589,0.96372,0.975,0.97674,0.693,1.00945,0.56667,1.68886,0.0071884,0.0071884,0.0071884
144,1187.06,0.91952,0.61969,1.46896,0.98427,0.97134,0.98668,0.73282,0.93214,0.52224,1.63063,0.0071686,0.0071686,0.0071686
145,1195.09,0.93974,0.63191,1.49223,0.96443,0.98444,0.986,0.72686,0.95294,0.53724,1.64293,0.0071488,0.0071488,0.0071488
146,1203.25,0.93983,0.62156,1.49304,0.97367,0.95436,0.98143,0.70127,1.06825,0.57772,1.82381,0.007129,0.007129,0.007129
147,1211.49,0.91582,0.61698,1.47077,0.90097,0.925,0.96385,0.66683,1.03228,0.63778,1.78249,0.0071092,0.0071092,0.0071092
148,1219.77,0.95543,0.64039,1.50395,0.94528,0.95,0.97206,0.68149,1.0753,0.5887,1.83282,0.0070894,0.0070894,0.0070894
149,1227.82,0.96005,0.64786,1.51254,0.87504,0.83217,0.93257,0.65366,1.12247,0.85274,1.90192,0.0070696,0.0070696,0.0070696
150,1235.82,0.93408,0.63401,1.46648,0.74292,0.75214,0.79315,0.49986,1.34086,1.27771,2.04705,0.0070498,0.0070498,0.0070498
151,1243.79,0.89783,0.62521,1.44849,0.94999,0.97,0.98552,0.71273,1.02089,0.6134,1.71374,0.00703,0.00703,0.00703
152,1251.77,0.90591,0.62036,1.46415,0.985,0.98907,0.98868,0.74997,0.89018,0.51342,1.5933,0.0070102,0.0070102,0.0070102
153,1260.07,0.89758,0.59803,1.41821,0.89118,0.94477,0.94849,0.66965,0.98674,0.59466,1.67693,0.0069904,0.0069904,0.0069904
154,1267.99,0.92238,0.62476,1.4822,0.92458,0.97,0.98076,0.7416,0.86272,0.50548,1.5364,0.0069706,0.0069706,0.0069706
155,1276.12,0.91612,0.61052,1.45921,0.97564,0.975,0.98851,0.72505,0.90282,0.51705,1.62203,0.0069508,0.0069508,0.0069508
156,1284.09,0.89101,0.58326,1.45286,0.97737,0.94775,0.97624,0.73223,0.89833,0.52153,1.57856,0.006931,0.006931,0.006931
157,1292.08,0.91906,0.60256,1.45183,0.94924,0.91876,0.9556,0.68984,0.94587,0.63204,1.69166,0.0069112,0.0069112,0.0069112
158,1300.04,0.91105,0.59785,1.45801,0.98771,0.97312,0.98952,0.74464,0.87133,0.49359,1.5527,0.0068914,0.0068914,0.0068914
159,1308.04,0.87678,0.58003,1.43128,0.9733,0.98043,0.98541,0.74768,0.89727,0.48974,1.55147,0.0068716,0.0068716,0.0068716
160,1316.08,0.888,0.58571,1.43588,0.97185,0.98,0.99325,0.75894,0.86326,0.47913,1.52253,0.0068518,0.0068518,0.0068518
161,1324.53,0.86863,0.58022,1.42266,0.98385,0.98295,0.98267,0.73268,0.87716,0.48867,1.57377,0.006832,0.006832,0.006832
162,1332.47,0.88239,0.58036,1.44263,0.97434,0.97866,0.97996,0.72259,0.9344,0.5163,1.64028,0.0068122,0.0068122,0.0068122
163,1340.54,0.90438,0.59181,1.44583,0.98099,0.98333,0.9897,0.75049,0.88686,0.47628,1.58635,0.0067924,0.0067924,0.0067924
164,1348.65,0.87929,0.60099,1.4438,0.97627,0.97,0.98256,0.70594,0.97978,0.56525,1.74183,0.0067726,0.0067726,0.0067726
165,1356.67,0.90121,0.59456,1.45077,0.97205,0.995,0.98923,0.74568,0.94618,0.53523,1.66265,0.0067528,0.0067528,0.0067528
166,1364.67,0.86784,0.57331,1.42319,0.9471,0.88412,0.95788,0.70473,0.99143,0.63151,1.6836,0.006733,0.006733,0.006733
167,1373.03,0.91767,0.58836,1.46398,0.93749,0.91886,0.94003,0.72269,0.89832,0.56333,1.62045,0.0067132,0.0067132,0.0067132
168,1381.07,0.88092,0.58296,1.42413,0.93995,0.95669,0.97621,0.72754,0.93584,0.53068,1.59683,0.0066934,0.0066934,0.0066934
169,1389.1,0.8721,0.5734,1.44146,0.98634,0.97672,0.98577,0.73403,0.94999,0.51045,1.60572,0.0066736,0.0066736,0.0066736
170,1397.18,0.89192,0.58856,1.45074,0.96582,0.975,0.98613,0.7056,1.0041,0.561,1.66019,0.0066538,0.0066538,0.0066538
171,1405.13,0.91224,0.59603,1.46096,0.9911,0.95377,0.9882,0.74299,0.90654,0.51021,1.56727,0.006634,0.006634,0.006634
172,1413.23,0.90137,0.58272,1.45231,0.98024,0.98,0.9901,0.76914,0.81924,0.46767,1.48223,0.0066142,0.0066142,0.0066142
173,1421.51,0.8849,0.59371,1.44873,0.87341,0.915,0.95066,0.68159,0.99495,0.62153,1.70601,0.0065944,0.0065944,0.0065944
174,1429.59,0.86305,0.57725,1.41946,0.95202,0.98,0.98814,0.74927,0.90522,0.4837,1.5762,0.0065746,0.0065746,0.0065746
175,1437.79,0.87053,0.57206,1.41354,0.90522,0.95186,0.98152,0.73359,0.90508,0.54669,1.59317,0.0065548,0.0065548,0.0065548
176,1445.93,0.87595,0.57874,1.44283,0.97878,0.95,0.9798,0.72559,0.94889,0.5633,1.71733,0.006535,0.006535,0.006535
177,1454.06,0.87378,0.59502,1.44537,0.95038,0.945,0.971,0.70988,0.9267,0.55898,1.66287,0.0065152,0.0065152,0.0065152
178,1462.21,0.87721,0.58922,1.42306,0.97813,0.97754,0.98557,0.76086,0.84673,0.48847,1.5212,0.0064954,0.0064954,0.0064954
179,1470.36,0.86123,0.58696,1.40641,0.91664,0.96,0.9653,0.71821,0.96663,0.59201,1.64866,0.0064756,0.0064756,0.0064756
180,1478.55,0.86315,0.57769,1.42301,0.98509,0.98694,0.98817,0.74326,0.88473,0.48502,1.57292,0.0064558,0.0064558,0.0064558
181,1486.66,0.88119,0.57544,1.42941,0.96047,0.955,0.97772,0.70837,1.05538,0.59278,1.74657,0.006436,0.006436,0.006436
182,1494.76,0.88953,0.5793,1.45056,0.98238,0.98,0.98993,0.71307,0.99904,0.52611,1.69121,0.0064162,0.0064162,0.0064162
183,1502.84,0.84731,0.55646,1.41024,0.97822,0.97373,0.98567,0.74305,0.92788,0.48785,1.60625,0.0063964,0.0063964,0.0063964
