epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,1470.26,0.89196,0.54855,1.52989,0.96036,0.95303,0.98179,0.75296,0.83225,0.51982,1.78549,0.0066736,0.0066736,0.0066736
170,1478.96,0.883,0.55408,1.51152,0.9711,0.985,0.98992,0.74485,0.84488,0.44748,1.80224,0.0066538,0.0066538,0.0066538
171,1487.59,0.89049,0.56606,1.51721,0.98054,0.975,0.98287,0.76333,0.80519,0.46518,1.73065,0.006634,0.006634,0.006634
172,1496.27,0.86429,0.55054,1.49922,0.98239,0.977,0.98847,0.76618,0.80955,0.45073,1.78196,0.0066142,0.0066142,0.0066142
173,1504.86,0.88336,0.56109,1.49222,0.97726,0.98,0.9886,0.75954,0.8243,0.46379,1.78395,0.0065944,0.0065944,0.0065944
174,1513.55,0.85956,0.53813,1.46969,0.95057,0.95819,0.98276,0.73673,0.88087,0.54482,1.82653,0.0065746,0.0065746,0.0065746
175,1522.21,0.89616,0.54961,1.49208,0.98584,0.98406,0.98971,0.71752,0.96057,0.50018,1.88002,0.0065548,0.0065548,0.0065548
176,1530.93,0.86169,0.52829,1.49388,0.98573,0.97704,0.98678,0.74813,0.8248,0.46013,1.76047,0.006535,0.006535,0.006535
177,1539.55,0.86242,0.54013,1.49837,0.97635,0.98809,0.98899,0.7693,0.82426,0.47795,1.78371,0.0065152,0.0065152,0.0065152
178,1548.43,0.8673,0.53627,1.48482,0.95129,0.975,0.98335,0.76383,0.77763,0.45224,1.70638,0.0064954,0.0064954,0.0064954
179,1557.09,0.87815,0.53384,1.47935,0.9372,0.99,0.97317,0.73995,0.81103,0.46477,1.76135,0.0064756,0.0064756,0.0064756
180,1565.74,0.83929,0.527,1.46533,0.95008,0.99,0.98696,0.76716,0.80204,0.46449,1.72067,0.0064558,0.0064558,0.0064558
181,1574.41,0.8622,0.54058,1.47602,0.97906,0.96724,0.98003,0.75146,0.86091,0.46487,1.81239,0.006436,0.006436,0.006436
